img_id,img_repr,label,label_id,price_CAD,product_name,material,product_link,img_repr_df,main_img
/content/drive/My Drive/1000ml/Unit 7/Project Code/Main Img/00000000.png,"[5.791263e+00 1.993720e+00 0.000000e+00 1.694098e+01 4.798708e+00 5.074629e+00 0.000000e+00 6.455976e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.166978e+00 0.000000e+00 0.000000e+00 3.248684e+00 1.304156e+01
 0.000000e+00 1.027941e+01 2.837865e+00 1.565273e+01 0.000000e+00 2.015930e+01 0.000000e+00 1.190276e+01 2.298692e+00
 3.801603e+00 9.280445e+00 0.000000e+00 0.000000e+00 2.283016e+00 0.000000e+00 1.092477e+01 0.000000e+00 0.000000e+00
 1.930358e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 4.869503e+00 3.317297e-01 0.000000e+00 1.622102e+01 1.158917e+01 0.000000e+00 3.962914e+00 4.734864e+00 0.000000e+00
 0.000000e+00 0.000000e+00 3.915761e+00 1.268878e+01 7.032200e-01 0.000000e+00 0.000000e+00 8.617705e+00 1.208859e+00
 4.252096e+00 1.747691e+01 9.088096e+00 8.200518e+00 0.000000e+00 3.585040e+00 1.224037e+01 0.000000e+00 0.000000e+00
 0.000000e+00 1.422822e+01 6.309525e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.196062e+01 0.000000e+00 0.000000e+00 1.510064e+01 0.000000e+00 0.000000e+00 0.000000e+00 1.350255e+01 1.276671e+01
 1.877043e+00 1.323245e-01 5.024348e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.772448e-01
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.444547e+01 0.000000e+00 9.001380e-01 0.000000e+00 5.323324e+00
 0.000000e+00 0.000000e+00 4.323110e+00 0.000000e+00 1.463237e+01 1.069757e+01 1.821934e+01 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.822968e+00 1.489156e+01 0.000000e+00 0.000000e+00
 5.136220e+00 3.380333e+00 3.770970e+00 5.573198e+00 5.626368e-01 1.132649e+01 9.626238e+00 0.000000e+00 2.695341e+00
 0.000000e+00 3.455150e+00 0.000000e+00 0.000000e+00 8.362638e-01 1.352693e+01 0.000000e+00 0.000000e+00 1.652207e+00
 0.000000e+00 0.000000e+00 4.579264e+00 1.774230e+01 0.000000e+00 1.275076e+01 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 1.188391e+01 1.610809e+01 1.782932e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 1.058049e+01 0.000000e+00 0.000000e+00 1.234235e+01 0.000000e+00 0.000000e+00 0.000000e+00
 7.299980e+00 0.000000e+00 4.830003e+00 1.591908e+01 0.000000e+00 1.466047e+01 1.017437e+01 0.000000e+00 1.325200e-01
 1.921679e+00 1.530810e+00 0.000000e+00 0.000000e+00 1.933990e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.301721e+00 1.622611e+01 6.468956e+00 0.000000e+00 0.000000e+00 1.708120e+01 3.788730e-01 0.000000e+00 1.256297e+01
 5.286584e+00 0.000000e+00 0.000000e+00 1.228134e+01 0.000000e+00 1.544204e+01 0.000000e+00 0.000000e+00 1.990769e-02
 0.000000e+00 0.000000e+00 0.000000e+00 9.926332e+00 2.056089e+00 0.000000e+00 1.098923e+01 7.375239e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.841231e+01 0.000000e+00 0.000000e+00 1.890087e+01
 1.760837e+01 5.564172e+00 0.000000e+00 9.264494e+00 0.000000e+00 8.292942e+00 1.131162e+01 0.000000e+00 0.000000e+00
 3.715574e+00 7.551045e+00 3.089364e+00 0.000000e+00 1.098713e+01 2.607242e+00 2.623381e+00 0.000000e+00 0.000000e+00
 1.172690e+00 6.053703e+00 1.588722e-01 2.210479e-01 2.624646e+01 0.000000e+00 0.000000e+00 3.599841e+00 1.166733e+01
 0.000000e+00 0.000000e+00 6.608135e+00 3.561829e+00 0.000000e+00 6.341731e+00 1.012871e+01 1.993463e+01 0.000000e+00
 0.000000e+00 1.335101e+01 1.581143e+01 3.478572e+00 9.756607e+00 0.000000e+00 4.554665e+00 1.193184e+01 0.000000e+00
 0.000000e+00 2.775008e+01 8.680989e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.187072e+01 4.881479e+00 0.000000e+00
 1.058918e+01 3.833780e-01 0.000000e+00 0.000000e+00 0.000000e+00 5.426956e+00 6.375873e+00 0.000000e+00 4.810615e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.605918e-01 1.020060e+01 8.557076e+00 0.000000e+00
 2.624019e+00 1.922877e+01 2.201861e+00 0.000000e+00 1.434247e+01 8.682018e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.256748e+00 0.000000e+00 0.000000e+00 1.385072e+01 2.185339e+00
 9.606254e+00 1.155519e+01 6.827488e+00 5.644834e+00 0.000000e+00 7.064275e+00 8.279182e+00 2.149150e+00 0.000000e+00
 0.000000e+00 0.000000e+00 1.230849e+01 0.000000e+00 0.000000e+00 0.000000e+00 1.367652e+01 1.439403e+00 1.658084e+01
 9.449314e-01 1.814064e+01 0.000000e+00 6.683026e+00 6.574301e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.608742e+01
 0.000000e+00 0.000000e+00 1.206979e+01 0.000000e+00 1.127854e+01 0.000000e+00 0.000000e+00 1.519797e+01 0.000000e+00
 6.433930e+00 0.000000e+00 0.000000e+00 1.120638e+01 4.829217e+00 1.080151e+01 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 9.514240e+00 1.872623e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.344964e+01
 0.000000e+00 3.109033e+00 0.000000e+00 9.776405e+00 0.000000e+00 3.927519e+00 2.952020e+00 7.739410e+00 0.000000e+00
 2.459024e+00 1.113450e+01 0.000000e+00 5.682198e+00 1.304799e+01 0.000000e+00 1.587813e+00 0.000000e+00 0.000000e+00
 1.689483e+01 8.113562e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.836872e+00 0.000000e+00 0.000000e+00
 0.000000e+00 1.558603e+01 1.373785e+01 1.740427e+00 0.000000e+00 8.667556e+00 0.000000e+00 2.511760e+00 0.000000e+00
 0.000000e+00 0.000000e+00 6.031668e+00 8.377598e+00 0.000000e+00 5.351862e+00 0.000000e+00 5.303895e+00 8.723669e+00
 4.937185e+00 3.303988e+00 0.000000e+00 0.000000e+00 2.453989e+00 4.256931e+00 1.082334e+01 1.846452e+01 0.000000e+00
 7.317678e+00 1.136100e+01 0.000000e+00 0.000000e+00 6.199068e+00 0.000000e+00 1.364466e+01 1.380180e+00 9.548880e+00
 0.000000e+00 0.000000e+00 0.000000e+00 9.615872e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.889687e+00 0.000000e+00
 6.025386e+00 7.705105e+00 0.000000e+00 1.193001e+01 0.000000e+00 0.000000e+00 1.196464e+01 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 6.429258e+00 3.133745e-01 0.000000e+00 0.000000e+00 1.645772e+01 0.000000e+00
 0.000000e+00 0.000000e+00 1.708721e+01 7.764665e+00 0.000000e+00 1.144642e+01 0.000000e+00 3.008720e+00 0.000000e+00
 0.000000e+00 5.453266e+00 0.000000e+00 2.718701e+01 0.000000e+00 0.000000e+00 4.210093e-01 0.000000e+00 0.000000e+00
 0.000000e+00 1.180895e+01 0.000000e+00 1.130378e+01 0.000000e+00 8.321306e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 3.566472e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.746180e+01 0.000000e+00
 0.000000e+00 5.550713e+00 8.148657e+00 0.000000e+00 0.000000e+00 7.322887e+00 2.111227e+00 1.556199e+01 0.000000e+00
 1.864493e+01 4.542216e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00]",STACKER RINGS,14,88,stacker ring,14k Yellow Gold,https://mejuri.com/shop/products/stacker-ring,"[ 5  1  0 16  4  5  0  6  0  0  0  0  0  5  0  0  3 13  0 10  2 15  0 20  0 11  2  3  9  0  0  2  0 10  0  0 19  0  0
  0  0  0  0  0  0  4  0  0 16 11  0  3  4  0  0  0  3 12  0  0  0  8  1  4 17  9  8  0  3 12  0  0  0 14  6  0  0  0
  0  0  0 11  0  0 15  0  0  0 13 12  1  0  0  0  0  0  0  0  0  0  0  0  0 14  0  0  0  5  0  0  4  0 14 10 18  0  0
  0  0  0  0  0  3 14  0  0  5  3  3  5  0 11  9  0  2  0  3  0  0  0 13  0  0  1  0  0  4 17  0 12  0  0  0  0  0 11
 16 17  0  0  0  0  0  0 10  0  0 12  0  0  0  7  0  4 15  0 14 10  0  0  1  1  0  0  1  0  0  0  0  2 16  6  0  0 17
  0  0 12  5  0  0 12  0 15  0  0  0  0  0  0  9  2  0 10  7  0  0  0  0  0  0 18  0  0 18 17  5  0  9  0  8 11  0  0
  3  7  3  0 10  2  2  0  0  1  6  0  0 26  0  0  3 11  0  0  6  3  0  6 10 19  0  0 13 15  3  9  0  4 11  0  0 27  8
  0  0  0 11  4  0 10  0  0  0  0  5  6  0  4  0  0  0  0  0  0 10  8  0  2 19  2  0 14  8  0  0  0  0  0  0  0  8  0
  0 13  2  9 11  6  5  0  7  8  2  0  0  0 12  0  0  0 13  1 16  0 18  0  6  6  0  0  0 16  0  0 12  0 11  0  0 15  0
  6  0  0 11  4 10  0  0  0  0  0  9 18  0  0  0  0 13  0  3  0  9  0  3  2  7  0  2 11  0  5 13  0  1  0  0 16  8  0
  0  0  0  1  0  0  0 15 13  1  0  8  0  2  0  0  0  6  8  0  5  0  5  8  4  3  0  0  2  4 10 18  0  7 11  0  0  6  0
 13  1  9  0  0  0  9  0  0  0  7  0  6  7  0 11  0  0 11  0  0  0  0  0  6  0  0  0 16  0  0  0 17  7  0 11  0  3  0
  0  5  0 27  0  0  0  0  0  0 11  0 11  0  8  0  0  0  0  0  3  0  0  0  0 17  0  0  5  8  0  0  7  2 15  0 18  4  0
  0  0  0  0  0]",https://dto508s2j2p46.cloudfront.net/system/spree/products/8086/product/stacker-ring-cc.png?1559678813
/content/drive/My Drive/1000ml/Unit 7/Project Code/Main Img/00000001.png,"[7.555786e+00 8.790866e-01 0.000000e+00 1.077348e+01 4.128461e+00 1.045729e+01 0.000000e+00 1.269829e+01 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.476976e+00 0.000000e+00 0.000000e+00 4.275030e-01 1.232700e+01
 0.000000e+00 5.680966e+00 3.160024e+00 1.481263e+01 0.000000e+00 1.649720e+01 2.134224e+00 1.426865e+01 4.759930e+00
 9.956191e+00 1.055671e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.060065e+01 0.000000e+00 0.000000e+00
 1.715165e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.207973e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.808346e+00 0.000000e+00 2.141272e-01 1.493521e+01 1.367196e+01 0.000000e+00 1.651944e+00 2.962162e+00 1.629767e+00
 0.000000e+00 0.000000e+00 0.000000e+00 1.345070e+01 0.000000e+00 0.000000e+00 0.000000e+00 1.383748e+01 0.000000e+00
 9.586901e+00 1.762940e+01 1.641096e+01 5.667005e+00 0.000000e+00 8.921063e+00 1.072213e+01 0.000000e+00 0.000000e+00
 0.000000e+00 1.681033e+01 5.462193e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.044167e+01 0.000000e+00 0.000000e+00 3.963023e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.704139e+01 1.304091e+01
 3.619035e+00 3.045997e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.708394e+01 0.000000e+00 0.000000e+00 0.000000e+00 7.033763e+00
 0.000000e+00 0.000000e+00 1.447776e+00 0.000000e+00 8.212385e+00 3.338446e+00 1.329188e+01 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.475368e+00 1.341999e+01 0.000000e+00 2.186706e-02
 5.281857e+00 3.870552e+00 8.200693e+00 8.589232e+00 0.000000e+00 1.376035e+01 1.197930e+01 0.000000e+00 3.967710e+00
 0.000000e+00 0.000000e+00 0.000000e+00 2.266323e+00 0.000000e+00 1.358366e+01 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 7.520654e+00 1.513524e+01 0.000000e+00 1.578233e+01 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 1.386111e+01 2.016354e+01 1.717553e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 1.042542e+01 0.000000e+00 0.000000e+00 1.349244e+01 0.000000e+00 0.000000e+00 2.904496e+00
 1.331029e+01 0.000000e+00 0.000000e+00 1.822812e+01 0.000000e+00 1.752481e+01 1.114201e+01 0.000000e+00 0.000000e+00
 3.863223e+00 1.122077e+00 0.000000e+00 0.000000e+00 4.906630e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 1.895962e+01 1.046895e+01 0.000000e+00 0.000000e+00 1.958580e+01 1.839019e+00 0.000000e+00 1.141100e+01
 1.501503e+00 0.000000e+00 0.000000e+00 6.774608e+00 0.000000e+00 1.710342e+01 0.000000e+00 0.000000e+00 1.574821e+00
 0.000000e+00 0.000000e+00 0.000000e+00 1.518975e+01 4.116513e+00 0.000000e+00 7.176032e+00 7.266108e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.827007e+01 0.000000e+00 0.000000e+00 1.946423e+01
 1.522640e+01 4.284945e-01 0.000000e+00 2.344692e+00 0.000000e+00 1.388049e+01 1.192727e+01 0.000000e+00 0.000000e+00
 4.561454e+00 1.446477e+01 0.000000e+00 0.000000e+00 9.642991e+00 0.000000e+00 3.323183e+00 5.809056e-01 0.000000e+00
 0.000000e+00 1.197107e+01 0.000000e+00 0.000000e+00 2.406705e+01 0.000000e+00 0.000000e+00 0.000000e+00 4.774274e+00
 0.000000e+00 0.000000e+00 8.778038e+00 1.785284e+00 0.000000e+00 5.564602e+00 8.057261e+00 2.134184e+01 0.000000e+00
 0.000000e+00 1.561450e+01 1.125811e+01 1.141416e+00 2.257365e+00 0.000000e+00 4.862908e+00 1.534648e+01 0.000000e+00
 0.000000e+00 2.422120e+01 8.196731e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.933200e+00 1.096809e+00 0.000000e+00
 8.052250e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.003676e+00 4.059343e+00 0.000000e+00 2.899390e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.888673e+00 1.050903e+01 0.000000e+00
 1.328289e+00 2.227872e+01 0.000000e+00 0.000000e+00 1.518046e+01 1.283042e+01 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.164270e+01 0.000000e+00 0.000000e+00 7.729243e+00 8.347682e-01
 8.079547e+00 1.079474e+01 3.263464e+00 5.801527e-01 0.000000e+00 7.470417e+00 7.160312e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 1.593079e+01 1.019376e+00 0.000000e+00 0.000000e+00 1.502773e+01 8.378687e+00 1.517345e+01
 4.771451e+00 2.189499e+01 0.000000e+00 2.954118e+00 8.112341e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.301745e+01
 0.000000e+00 0.000000e+00 7.538972e+00 0.000000e+00 1.413753e+01 0.000000e+00 2.779245e+00 1.690144e+01 0.000000e+00
 8.341147e+00 0.000000e+00 0.000000e+00 8.287163e+00 7.529575e+00 1.078683e+01 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 5.131411e+00 1.716727e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.357149e+01
 0.000000e+00 7.699634e+00 0.000000e+00 8.274149e+00 0.000000e+00 3.672446e+00 0.000000e+00 4.423448e+00 0.000000e+00
 1.331275e+00 1.107256e+01 1.868844e+00 2.906483e+00 1.382871e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.585670e+01 7.049006e+00 0.000000e+00 0.000000e+00 1.882721e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 1.104954e+01 1.216716e+01 0.000000e+00 0.000000e+00 4.461642e+00 0.000000e+00 9.865891e+00 0.000000e+00
 0.000000e+00 0.000000e+00 4.164822e-01 8.758870e+00 0.000000e+00 9.954785e+00 0.000000e+00 8.440543e+00 7.514239e+00
 6.330623e+00 7.831167e-01 0.000000e+00 0.000000e+00 7.685190e+00 0.000000e+00 8.631622e+00 7.621362e+00 0.000000e+00
 8.554452e+00 1.064859e+01 0.000000e+00 0.000000e+00 9.516615e+00 0.000000e+00 1.170100e+01 4.484737e+00 1.000526e+01
 0.000000e+00 0.000000e+00 0.000000e+00 7.484942e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.255233e+01 0.000000e+00
 7.164142e+00 1.140119e+01 0.000000e+00 1.747435e+01 0.000000e+00 0.000000e+00 6.535402e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 1.946589e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.772992e+01 0.000000e+00
 4.926725e-01 0.000000e+00 1.943178e+01 6.109640e+00 0.000000e+00 1.146469e+01 0.000000e+00 1.030726e+01 0.000000e+00
 0.000000e+00 5.433638e+00 0.000000e+00 3.080239e+01 0.000000e+00 0.000000e+00 6.389053e-01 0.000000e+00 0.000000e+00
 0.000000e+00 1.287199e+01 0.000000e+00 8.148165e+00 0.000000e+00 9.883829e+00 0.000000e+00 1.478736e+00 0.000000e+00
 0.000000e+00 0.000000e+00 5.921162e+00 0.000000e+00 1.944762e+00 0.000000e+00 0.000000e+00 1.523071e+01 0.000000e+00
 0.000000e+00 5.791239e+00 1.102092e+01 0.000000e+00 0.000000e+00 1.138142e+01 0.000000e+00 1.090396e+01 0.000000e+00
 1.371928e+01 8.832476e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.005316e+00 0.000000e+00]",STACKER RINGS,14,88,stacker ring white gold,14k White Gold,https://mejuri.com/shop/products/stacker-ring-white-gold,"[ 7  0  0 10  4 10  0 12  0  0  0  0  0  5  0  0  0 12  0  5  3 14  0 16  2 14  4  9 10  0  0  0  0 10  0  0 17  0  0
  0  0  4  0  0  0  2  0  0 14 13  0  1  2  1  0  0  0 13  0  0  0 13  0  9 17 16  5  0  8 10  0  0  0 16  5  0  0  0
  0  0  0 10  0  0  3  0  0  0 17 13  3  0  0  0  0  0  0  0  0  0  0  0  0 17  0  0  0  7  0  0  1  0  8  3 13  0  0
  0  0  0  0  0  7 13  0  0  5  3  8  8  0 13 11  0  3  0  0  0  2  0 13  0  0  0  0  0  7 15  0 15  0  0  0  0  0 13
 20 17  0  0  0  0  0  0 10  0  0 13  0  0  2 13  0  0 18  0 17 11  0  0  3  1  0  0  4  0  0  0  0  0 18 10  0  0 19
  1  0 11  1  0  0  6  0 17  0  0  1  0  0  0 15  4  0  7  7  0  0  0  0  0  0 18  0  0 19 15  0  0  2  0 13 11  0  0
  4 14  0  0  9  0  3  0  0  0 11  0  0 24  0  0  0  4  0  0  8  1  0  5  8 21  0  0 15 11  1  2  0  4 15  0  0 24  8
  0  0  0  8  1  0  8  0  0  0  0  3  4  0  2  0  0  0  0  0  0  8 10  0  1 22  0  0 15 12  0  0  0  0  0  0  0 11  0
  0  7  0  8 10  3  0  0  7  7  0  0  0  0 15  1  0  0 15  8 15  4 21  0  2  8  0  0  0 13  0  0  7  0 14  0  2 16  0
  8  0  0  8  7 10  0  0  0  0  0  5 17  0  0  0  0 13  0  7  0  8  0  3  0  4  0  1 11  1  2 13  0  0  0  0 15  7  0
  0  1  0  0  0  0  0 11 12  0  0  4  0  9  0  0  0  0  8  0  9  0  8  7  6  0  0  0  7  0  8  7  0  8 10  0  0  9  0
 11  4 10  0  0  0  7  0  0  0 12  0  7 11  0 17  0  0  6  0  0  0  0  0  1  0  0  0 17  0  0  0 19  6  0 11  0 10  0
  0  5  0 30  0  0  0  0  0  0 12  0  8  0  9  0  1  0  0  0  5  0  1  0  0 15  0  0  5 11  0  0 11  0 10  0 13  8  0
  0  0  0  1  0]",https://dto508s2j2p46.cloudfront.net/system/spree/products/4798/product/Mejuri_Bold-Stacker_New_W.png?1526648743
/content/drive/My Drive/1000ml/Unit 7/Project Code/Main Img/00000002.png,"[ 6.759657  1.811813  0.       10.568573  0.        6.649352  0.65674   9.503955  0.        1.21599   0.
  0.        0.        0.983293  0.        0.        0.733075 11.812003  0.        0.979049  6.576703 20.271723
  0.       15.360514  2.141153 14.699091  0.129465  5.073145  5.907854  0.        0.        0.        0.
  9.469303  0.        0.       13.22245   0.        0.        0.        0.        0.        0.842906  0.
  0.        0.        0.        0.       14.816078 13.988724  0.        1.022127  8.151308  0.        0.
  0.        0.       11.995308  1.475698  0.        0.       11.519229  0.        8.207592  9.658905 10.049901
  2.594842  0.        0.766526 12.437706  0.        0.        0.       13.425025  3.895562  0.        0.
  0.        0.        0.        0.       11.267774  0.        0.       11.512865  0.        0.        0.
 12.882996 14.123819  0.        0.        0.        0.        0.        0.        0.        1.363332  1.301908
  0.        0.        0.        0.       12.749861  0.        0.488596  0.        9.96512   0.        0.
 13.535337  0.        7.253762 12.364734 16.294935  0.        0.        0.        0.        0.        0.
  0.        0.       12.562768  0.        0.        6.18636   4.881314  0.        6.880146  0.        6.770405
  5.930625  0.        0.99372   1.878551  1.859542  0.        3.026682  0.       13.467547  0.        0.
  2.910525  0.        0.396673  9.493212 17.655209  0.       16.999987  0.        0.        0.        0.
  0.        6.942553 17.407478 15.123953  0.        0.        0.        0.        0.        0.        6.779557
  0.        0.       16.539751  0.        0.        0.        3.667235  0.        3.969518 15.803187  0.
 14.263108  8.647096  0.        0.        5.241179  4.554357  0.        0.        3.266439  0.        0.
  0.        0.        0.250814 17.417513  5.284552  0.        0.       16.775604  2.601442  0.        8.768865
  3.842549  0.        0.        7.979123  0.       14.289147  0.        0.        0.        0.        0.
  0.        7.50078   3.916666  0.       12.22455   6.541258  0.        1.582687  0.        0.        0.
  0.       17.543491  1.595657  0.       22.47535  16.336689  1.840954  0.        4.519116  0.        7.293439
 14.511965  0.        0.        6.00381   9.650681  0.        0.        6.220227  0.        6.16518   0.
  0.        3.276595  1.529226  1.082358  0.       25.230564  0.        0.        0.818125 11.388954  0.
  0.        1.90464   3.787439  0.        5.448624  6.667144 19.779125  0.        0.        9.983524  9.127444
  1.688937  5.909486  0.        0.645611 12.785241  0.        0.       25.692278  6.984645  1.119576  0.
  0.       11.892262  0.658184  0.        8.588184  0.        3.367527  0.        0.        0.        4.119967
  0.        4.060231  0.        1.512904  0.        0.        0.        0.402507  0.838089  9.725204  0.
  5.630181 17.122278  2.295396  0.        7.101098 11.255863  0.        0.        0.        0.        0.
  0.        0.        7.412998  0.        0.131323 14.458949  0.       11.438313  6.101065  6.026692  3.918225
  0.        6.43225   8.272609  1.044517  5.356116  0.        0.        7.404262  0.        0.        0.
 12.895042  0.       12.534912  4.018208 21.613632  0.        7.899212  6.351592  0.        0.        0.
 12.853747  0.        0.        6.823248  0.       14.31885   0.        0.       14.058438  0.        4.165288
  0.        0.        4.54025   0.701612  6.761999  0.        0.        0.        0.        0.        9.719563
 14.169196  0.        0.        0.        0.       13.907193  0.        8.075845  0.        6.712028  0.
  3.557302  1.669182  8.545577  0.        5.682268 11.100238  0.        3.825849 11.606171  0.        5.409889
  0.        0.       20.018276  3.733374  0.        0.        0.        0.        3.000388  0.        0.
  0.       12.985533 14.312268  0.        0.294469  8.233917  0.        5.26132   0.        0.        0.
  0.        6.579612  0.        3.642299  0.        6.12049   9.290546  7.924096  3.578116  0.        5.366822
  5.169707  0.       10.959298 20.449074  0.        4.526452 14.288716  0.        0.        8.765594  0.
 15.658855  1.452914  1.826782  0.        0.        0.        9.723495  0.        0.        0.       11.726158
  0.        9.547195  9.151906  0.       13.119511  0.        0.        2.29785   0.        0.        0.
  0.        0.        2.904714  0.        0.        0.       15.687497  0.        0.409023  0.       19.083038
  4.972171  0.       10.641143  0.        8.031054  0.        0.        1.95569   0.       22.019947  0.
  0.        1.063304  0.        0.        0.        9.232174  0.        8.132139  0.        5.386273  0.
  1.052586  0.        0.        0.        1.009139  0.        1.331112  0.        0.       11.353754  0.
  0.        6.58327   9.479336  0.        0.        6.948526  0.       17.857386  0.       20.085695  9.70857
  0.        0.        1.334876  0.        0.        0.      ]",STACKER RINGS,14,88,stacker ring rose gold,14k Rose Gold,https://mejuri.com/shop/products/stacker-ring-rose-gold,"[ 6  1  0 10  0  6  0  9  0  1  0  0  0  0  0  0  0 11  0  0  6 20  0 15  2 14  0  5  5  0  0  0  0  9  0  0 13  0  0
  0  0  0  0  0  0  0  0  0 14 13  0  1  8  0  0  0  0 11  1  0  0 11  0  8  9 10  2  0  0 12  0  0  0 13  3  0  0  0
  0  0  0 11  0  0 11  0  0  0 12 14  0  0  0  0  0  0  0  1  1  0  0  0  0 12  0  0  0  9  0  0 13  0  7 12 16  0  0
  0  0  0  0  0  0 12  0  0  6  4  0  6  0  6  5  0  0  1  1  0  3  0 13  0  0  2  0  0  9 17  0 16  0  0  0  0  0  6
 17 15  0  0  0  0  0  0  6  0  0 16  0  0  0  3  0  3 15  0 14  8  0  0  5  4  0  0  3  0  0  0  0  0 17  5  0  0 16
  2  0  8  3  0  0  7  0 14  0  0  0  0  0  0  7  3  0 12  6  0  1  0  0  0  0 17  1  0 22 16  1  0  4  0  7 14  0  0
  6  9  0  0  6  0  6  0  0  3  1  1  0 25  0  0  0 11  0  0  1  3  0  5  6 19  0  0  9  9  1  5  0  0 12  0  0 25  6
  1  0  0 11  0  0  8  0  3  0  0  0  4  0  4  0  1  0  0  0  0  0  9  0  5 17  2  0  7 11  0  0  0  0  0  0  0  7  0
  0 14  0 11  6  6  3  0  6  8  1  5  0  0  7  0  0  0 12  0 12  4 21  0  7  6  0  0  0 12  0  0  6  0 14  0  0 14  0
  4  0  0  4  0  6  0  0  0  0  0  9 14  0  0  0  0 13  0  8  0  6  0  3  1  8  0  5 11  0  3 11  0  5  0  0 20  3  0
  0  0  0  3  0  0  0 12 14  0  0  8  0  5  0  0  0  0  6  0  3  0  6  9  7  3  0  5  5  0 10 20  0  4 14  0  0  8  0
 15  1  1  0  0  0  9  0  0  0 11  0  9  9  0 13  0  0  2  0  0  0  0  0  2  0  0  0 15  0  0  0 19  4  0 10  0  8  0
  0  1  0 22  0  0  1  0  0  0  9  0  8  0  5  0  1  0  0  0  1  0  1  0  0 11  0  0  6  9  0  0  6  0 17  0 20  9  0
  0  1  0  0  0]",https://dto508s2j2p46.cloudfront.net/system/spree/products/4797/product/Mejuri_Bold-Stacker_New_R.png?1526648712
